accx;accy;accz;time
-16136;300;-936;65288
-16136;300;-936;65468
-16136;300;-936;104
-16136;300;-936;276
-16136;300;-936;448
-16172;324;-1024;620
-16172;324;-1024;792
-16172;324;-1024;968
-16172;324;-1024;1140
-16172;324;-1024;1312
-16172;324;-1024;1484
-16168;348;-932;1660
-16168;348;-932;1832
-16168;348;-932;2008
-16168;348;-932;2180
-16168;348;-932;2352
-16144;336;-960;2524
-16144;336;-960;2696
-16144;336;-960;2868
-16144;336;-960;3048
-16144;336;-960;3220
-16144;336;-960;3392
-16116;340;-1028;3564
-16116;340;-1028;3736
-16116;340;-1028;3908
-16116;340;-1028;4088
-16116;340;-1028;4260
-16116;340;-1028;4432
-16124;324;-1040;4604
-16124;324;-1040;4776
-16124;324;-1040;4948
-16124;324;-1040;5128
-16124;324;-1040;5300
-16124;324;-1040;5472
-16152;292;-1016;5644
-16152;292;-1016;5816
-16152;292;-1016;5988
-16152;292;-1016;6164
-16152;292;-1016;6336
-16088;344;-948;6508
-16088;344;-948;6680
-16088;344;-948;6852
-16088;344;-948;7028
-16088;344;-948;7204
-16088;344;-948;7376
-16112;364;-1036;7548
-16112;364;-1036;7720
-16112;364;-1036;7892
-16112;364;-1036;8072
-16112;364;-1036;8244
-16112;364;-1036;8416
-16188;336;-1088;8588
-16188;336;-1088;8760
-16188;336;-1088;8932
-16188;336;-1088;9112
-16188;336;-1088;9284
-16188;336;-1088;9456
-16192;312;-1016;9628
-16192;312;-1016;9800
-16192;312;-1016;9972
-16192;312;-1016;10148
-16192;312;-1016;10320
-16156;320;-996;10496
-16156;320;-996;10668
-16156;320;-996;10840
-16156;320;-996;11012
-16156;320;-996;11188
-16156;320;-996;11360
-16136;336;-1028;11532
-16136;336;-1028;11704
-16136;336;-1028;11876
-16136;336;-1028;12048
-16136;336;-1028;12228
-16136;336;-1028;12400
-16132;384;-1016;12572
-16132;384;-1016;12744
-16132;384;-1016;12916
-16132;384;-1016;13088
-16132;384;-1016;13268
-16132;384;-1016;13440
-16140;368;-1024;13612
-16140;368;-1024;13784
-16140;368;-1024;13956
-16140;368;-1024;14128
-16140;368;-1024;14308
-16140;368;-1024;14480
-16176;316;-1060;14652
-16176;316;-1060;14824
-16176;316;-1060;14996
-16176;316;-1060;15168
-16176;316;-1060;15344
-16196;368;-1108;15516
-16196;368;-1108;15692
-16196;368;-1108;15864
-16196;368;-1108;16036
-16196;368;-1108;16208
-16196;368;-1108;16384
-16172;368;-1112;16556
-16172;368;-1112;16728
-16172;368;-1112;16900
-16172;368;-1112;17072
-16172;368;-1112;17244
-16172;368;-1112;17424
-16176;348;-1072;17596
-16176;348;-1072;17768
-16176;348;-1072;17940
-16176;348;-1072;18112
-16176;348;-1072;18284
-16176;348;-1072;18464
-16172;328;-1160;18636
-16172;328;-1160;18808
-16172;328;-1160;18980
-16172;328;-1160;19152
-16172;328;-1160;19324
-16148;340;-1232;19504
-16148;340;-1232;19676
-16148;340;-1232;19848
-16148;340;-1232;20020
-16148;340;-1232;20192
-16148;340;-1232;20368
-16152;364;-1196;20540
-16152;364;-1196;20712
-16152;364;-1196;20888
-16152;364;-1196;21060
-16152;364;-1196;21232
-16152;364;-1196;21408
-16116;328;-1224;21580
-16116;328;-1224;21752
-16116;328;-1224;21924
-16116;328;-1224;22096
-16116;328;-1224;22268
-16116;328;-1224;22448
-16176;324;-1212;22620
-16176;324;-1212;22792
-16176;324;-1212;22964
-16176;324;-1212;23136
-16176;324;-1212;23308
-16228;348;-1108;23488
-16228;348;-1108;23660
-16228;348;-1108;23832
-16228;348;-1108;24004
-16228;348;-1108;24176
-16228;348;-1108;24348
-16188;352;-1172;24528
-16188;352;-1172;24700
-16188;352;-1172;24872
-16188;352;-1172;25044
-16188;352;-1172;25216
-16188;352;-1172;25388
-16196;304;-1224;25564
-16196;304;-1224;25736
-16196;304;-1224;25908
-16196;304;-1224;26080
-16196;304;-1224;26256
-16196;304;-1224;26428
-16196;288;-1176;26604
-16196;288;-1176;26776
-16196;288;-1176;26948
-16196;288;-1176;27120
-16196;288;-1176;27292
-16196;288;-1176;27464
-16172;328;-1192;27644
-16172;328;-1192;27816
-16172;328;-1192;27988
-16172;328;-1192;28160
-16172;328;-1192;28332
-16104;332;-1212;28504
-16104;332;-1212;28684
-16104;332;-1212;28856
-16104;332;-1212;29028
-16104;332;-1212;29200
-16104;332;-1212;29372
-16100;328;-1228;29544
-16100;328;-1228;29724
-16100;328;-1228;29896
-16100;328;-1228;30068
-16100;328;-1228;30240
-16100;328;-1228;30412
-16180;332;-1308;30584
-16180;332;-1308;30760
-16180;332;-1308;30932
-16180;332;-1308;31104
-16180;332;-1308;31276
-16180;332;-1308;31452
-16188;352;-1300;31628
-16188;352;-1300;31800
-16188;352;-1300;31972
-16188;352;-1300;32144
-16188;352;-1300;32316
-16196;368;-1276;32488
-16196;368;-1276;32668
-16196;368;-1276;32840
-16196;368;-1276;33012
-16196;368;-1276;33184
-16196;368;-1276;33356
-16216;316;-1364;33528
-16216;316;-1364;33708
-16216;316;-1364;33880
-16216;316;-1364;34052
-16216;316;-1364;34224
-16216;316;-1364;34396
-16196;308;-1260;34568
-16196;308;-1260;34744
-16196;308;-1260;34920
-16196;308;-1260;35092
-16196;308;-1260;35264
-16196;308;-1260;35436
-16168;360;-1116;35608
-16168;360;-1116;35784
-16168;360;-1116;35956
-16168;360;-1116;36128
-16168;360;-1116;36300
-16132;376;-1132;36476
-16132;376;-1132;36648
-16132;376;-1132;36824
-16132;376;-1132;36996
-16132;376;-1132;37168
-16132;376;-1132;37340
-16156;404;-1188;37512
-16156;404;-1188;37684
-16156;404;-1188;37864
-16156;404;-1188;38036
-16156;404;-1188;38208
-16156;404;-1188;38380
-16180;404;-1240;38552
-16180;404;-1240;38724
-16180;404;-1240;38904
-16180;404;-1240;39076
-16180;404;-1240;39248
-16180;404;-1240;39420
-16160;408;-1212;39592
-16160;408;-1212;39764
-16160;408;-1212;39944
-16160;408;-1212;40116
-16160;408;-1212;40288
-16160;408;-1212;40460
-16164;384;-1296;40632
-16164;384;-1296;40804
-16164;384;-1296;40980
-16164;384;-1296;41152
-16164;384;-1296;41324
-16160;344;-1320;41496
-16160;344;-1320;41672
-16160;344;-1320;41844
-16160;344;-1320;42020
-16160;344;-1320;42192
-16160;344;-1320;42364
-16180;348;-1176;42536
-16180;348;-1176;42708
-16180;348;-1176;42888
-16180;348;-1176;43060
-16180;348;-1176;43232
-16180;348;-1176;43404
-16192;344;-1168;43576
-16192;344;-1168;43748
-16192;344;-1168;43928
-16192;344;-1168;44100
-16192;344;-1168;44272
-16192;344;-1168;44444
-16188;364;-1196;44616
-16188;364;-1196;44788
-16188;364;-1196;44964
-16188;364;-1196;45140
-16188;364;-1196;45312
-16168;372;-1252;45484
-16168;372;-1252;45656
-16168;372;-1252;45828
-16168;372;-1252;46004
-16168;372;-1252;46176
-16168;372;-1252;46348
-16184;356;-1252;46520
-16184;356;-1252;46692
-16184;356;-1252;46868
-16184;356;-1252;47044
-16184;356;-1252;47216
-16184;356;-1252;47388
-16180;384;-1172;47560
-16180;384;-1172;47732
-16180;384;-1172;47904
-16180;384;-1172;48084
-16180;384;-1172;48256
-16180;384;-1172;48428
-16128;376;-1144;48600
-16128;376;-1144;48772
-16128;376;-1144;48944
-16128;376;-1144;49124
-16128;376;-1144;49296
-16156;328;-1172;49468
-16156;328;-1172;49640
-16156;328;-1172;49812
-16156;328;-1172;49984
-16156;328;-1172;50160
-16156;328;-1172;50332
-16156;340;-1204;50504
-16156;340;-1204;50680
-16156;340;-1204;50852
-16156;340;-1204;51024
-16156;340;-1204;51200
-16156;340;-1204;51372
-16112;316;-1216;51544
-16112;316;-1216;51716
-16112;316;-1216;51888
-16112;316;-1216;52060
-16112;316;-1216;52240
-16112;316;-1216;52412
-16120;312;-1228;52584
-16120;312;-1228;52756
-16120;312;-1228;52928
-16120;312;-1228;53100
-16120;312;-1228;53280
-16120;312;-1228;53452
-16168;340;-1168;53624
-16168;340;-1168;53796
-16168;340;-1168;53968
-16168;340;-1168;54140
-16168;340;-1168;54320
-16180;328;-1116;54492
-16180;328;-1116;54664
-16180;328;-1116;54836
-16180;328;-1116;55008
-16180;328;-1116;55184
-16180;328;-1116;55356
-16124;328;-1104;55528
-16124;328;-1104;55700
-16124;328;-1104;55876
-16124;328;-1104;56048
-16124;328;-1104;56224
-16124;328;-1104;56396
-16144;324;-1168;56568
-16144;324;-1168;56740
-16144;324;-1168;56912
-16144;324;-1168;57084
-16144;324;-1168;57264
-16144;324;-1168;57436
-16176;316;-1228;57608
-16176;316;-1228;57780
-16176;316;-1228;57952
-16176;316;-1228;58124
-16176;316;-1228;58304
-16116;324;-1236;58476
-16116;324;-1236;58648
-16116;324;-1236;58820
-16116;324;-1236;58992
-16116;324;-1236;59164
-16116;324;-1236;59344
-16132;372;-1244;59516
-16132;372;-1244;59688
-16132;372;-1244;59860
-16132;372;-1244;60032
-16132;372;-1244;60204
-16132;372;-1244;60380
-16220;408;-1228;60552
-16220;408;-1228;60724
-16220;408;-1228;60896
-16220;408;-1228;61072
-16220;408;-1228;61244
-16220;408;-1228;61420
-16228;392;-1336;61592
-16228;392;-1336;61764
-16228;392;-1336;61936
-16228;392;-1336;62108
-16228;392;-1336;62280
-16176;380;-1456;62460
-16176;380;-1456;62632
-16176;380;-1456;62804
-16176;380;-1456;62976
-16176;380;-1456;63148
-16176;380;-1456;63320
-16156;340;-1336;63500
-16156;340;-1336;63672
-16156;340;-1336;63844
-16156;340;-1336;64016
-16156;340;-1336;64188
-16156;340;-1336;64360
-16112;356;-1276;64540
-16112;356;-1276;64712
-16112;356;-1276;64884
-16112;356;-1276;65056
-16112;356;-1276;65228
-16112;356;-1276;65400
-16124;404;-1296;40
-16124;404;-1296;212
-16124;404;-1296;384
-16124;404;-1296;556
-16124;404;-1296;728
-16124;404;-1296;908
-16144;328;-1292;1080
-16144;328;-1292;1252
-16144;328;-1292;1424
-16144;328;-1292;1596
-16144;328;-1292;1768
-16116;336;-1396;1948
-16116;336;-1396;2120
-16116;336;-1396;2292
-16116;336;-1396;2464
-16116;336;-1396;2636
-16116;336;-1396;2808
-16148;372;-1380;2988
-16148;372;-1380;3160
-16148;372;-1380;3332
-16148;372;-1380;3504
-16148;372;-1380;3676
-16148;372;-1380;3848
-16152;344;-1352;4024
-16152;344;-1352;4196
-16152;344;-1352;4372
-16152;344;-1352;4544
-16152;344;-1352;4716
-16152;344;-1352;4888
-16132;340;-1368;5064
-16132;340;-1368;5236
-16132;340;-1368;5408
-16132;340;-1368;5580
-16132;340;-1368;5752
-16144;336;-1356;5924
-16144;336;-1356;6104
-16144;336;-1356;6276
-16144;336;-1356;6448
-16144;336;-1356;6620
-16144;336;-1356;6792
-16164;348;-1336;6964
-16164;348;-1336;7144
-16164;348;-1336;7316
-16164;348;-1336;7488
-16164;348;-1336;7660
-16164;348;-1336;7832
-16176;348;-1292;8004
-16176;348;-1292;8184
-16176;348;-1292;8356
-16176;348;-1292;8528
-16176;348;-1292;8700
-16176;348;-1292;8872
-16144;348;-1328;9044
-16144;348;-1328;9220
-16144;348;-1328;9392
-16144;348;-1328;9568
-16144;348;-1328;9740
-16132;356;-1424;9912
-16132;356;-1424;10084
-16132;356;-1424;10260
-16132;356;-1424;10432
-16132;356;-1424;10604
-16132;356;-1424;10776
-16196;332;-1344;10948
-16196;332;-1344;11120
-16196;332;-1344;11300
-16196;332;-1344;11472
-16196;332;-1344;11644
-16196;332;-1344;11816
-16200;308;-1328;11988
-16200;308;-1328;12168
-16200;308;-1328;12340
-16200;308;-1328;12512
-16200;308;-1328;12684
-16200;308;-1328;12856
-16144;372;-1408;13028
-16144;372;-1408;13208
-16144;372;-1408;13380
-16144;372;-1408;13552
-16144;372;-1408;13724
-16144;372;-1408;13896
-16164;424;-1380;14068
-16164;424;-1380;14244
-16164;424;-1380;14416
-16164;424;-1380;14592
-16164;424;-1380;14764
-16192;352;-1444;14936
-16192;352;-1444;15108
-16192;352;-1444;15284
-16192;352;-1444;15456
-16192;352;-1444;15628
-16192;352;-1444;15800
-16192;324;-1472;15972
-16192;324;-1472;16144
-16192;324;-1472;16324
-16192;324;-1472;16496
-16192;324;-1472;16668
-16192;324;-1472;16840
-16220;364;-1468;17012
-16220;364;-1468;17184
-16220;364;-1468;17364
-16220;364;-1468;17536
-16220;364;-1468;17708
-16220;364;-1468;17880
-16196;352;-1480;18052
-16196;352;-1480;18224
-16196;352;-1480;18404
-16196;352;-1480;18576
-16196;352;-1480;18748
-16148;344;-1540;18920
-16148;344;-1540;19092
-16148;344;-1540;19264
-16148;344;-1540;19440
-16148;344;-1540;19612
-16148;344;-1540;19788
-16156;312;-1532;19960
-16156;312;-1532;20132
-16156;312;-1532;20304
-16156;312;-1532;20480
-16156;312;-1532;20652
-16156;312;-1532;20824
-16116;324;-1460;20996
-16116;324;-1460;21168
-16116;324;-1460;21340
-16116;324;-1460;21520
-16116;324;-1460;21692
-16116;324;-1460;21864
-16088;344;-1432;22036
-16088;344;-1432;22208
-16088;344;-1432;22380
-16088;344;-1432;22560
-16088;344;-1432;22732
-16152;332;-1388;22904
-16152;332;-1388;23076
-16152;332;-1388;23248
-16152;332;-1388;23420
-16152;332;-1388;23600
-16152;332;-1388;23772
-16184;308;-1392;23944
-16184;308;-1392;24116
-16184;308;-1392;24288
-16184;308;-1392;24464
-16184;308;-1392;24636
-16184;308;-1392;24808
-16152;300;-1376;24984
-16152;300;-1376;25156
-16152;300;-1376;25328
-16152;300;-1376;25504
-16152;300;-1376;25676
-16152;300;-1376;25848
-16192;340;-1320;26020
-16192;340;-1320;26192
-16192;340;-1320;26364
-16192;340;-1320;26544
-16192;340;-1320;26716
-16192;340;-1320;26888
-16220;372;-1384;27060
-16220;372;-1384;27232
-16220;372;-1384;27404
-16220;372;-1384;27584
-16220;372;-1384;27756
-16200;360;-1416;27928
-16200;360;-1416;28100
-16200;360;-1416;28272
-16200;360;-1416;28444
-16200;360;-1416;28624
-16200;360;-1416;28796
-16200;328;-1416;28968
-16200;328;-1416;29140
-16200;328;-1416;29312
-16200;328;-1416;29484
-16200;328;-1416;29660
-16200;328;-1416;29832
-16188;304;-1504;30004
-16188;304;-1504;30176
-16188;304;-1504;30352
-16188;304;-1504;30524
-16188;304;-1504;30700
-16188;304;-1504;30872
-16152;320;-1556;31044
-16152;320;-1556;31216
-16152;320;-1556;31388
-16152;320;-1556;31560
-16152;320;-1556;31740
-16168;392;-1520;31912
-16168;392;-1520;32084
-16168;392;-1520;32256
-16168;392;-1520;32428
-16168;392;-1520;32600
-16168;392;-1520;32780
-16176;416;-1504;32952
-16176;416;-1504;33124
-16176;416;-1504;33296
-16176;416;-1504;33468
-16176;416;-1504;33640
-16176;416;-1504;33820
-16164;368;-1464;33992
-16164;368;-1464;34164
-16164;368;-1464;34336
-16164;368;-1464;34508
-16164;368;-1464;34680
-16164;368;-1464;34856
-16196;320;-1372;35028
-16196;320;-1372;35200
-16196;320;-1372;35372
-16196;320;-1372;35548
-16196;320;-1372;35724
-16184;308;-1400;35896
-16184;308;-1400;36068
-16184;308;-1400;36240
-16184;308;-1400;36412
-16184;308;-1400;36584
-16184;308;-1400;36764
-16204;368;-1424;36936
-16204;368;-1424;37108
-16204;368;-1424;37280
-16204;368;-1424;37452
-16204;368;-1424;37624
-16204;368;-1424;37804
-16188;420;-1480;37976
-16188;420;-1480;38148
-16188;420;-1480;38320
-16188;420;-1480;38492
-16188;420;-1480;38664
-16188;420;-1480;38840
-16160;388;-1520;39016
-16160;388;-1520;39188
-16160;388;-1520;39360
-16160;388;-1520;39532
-16160;388;-1520;39704
-16160;388;-1520;39880
-16208;340;-1456;40052
-16208;340;-1456;40224
-16208;340;-1456;40396
-16208;340;-1456;40568
-16208;340;-1456;40744
-16204;364;-1448;40920
-16204;364;-1448;41092
-16204;364;-1448;41264
-16204;364;-1448;41436
-16204;364;-1448;41608
-16204;364;-1448;41780
-16144;392;-1396;41960
-16144;392;-1396;42132
-16144;392;-1396;42304
-16144;392;-1396;42476
-16144;392;-1396;42648
-16144;392;-1396;42820
-16188;380;-1424;43000
-16188;380;-1424;43172
-16188;380;-1424;43344
-16188;380;-1424;43516
-16188;380;-1424;43688
-16188;380;-1424;43860
-16224;388;-1504;44036
-16224;388;-1504;44212
-16224;388;-1504;44384
-16224;388;-1504;44556
-16224;388;-1504;44728
-16148;348;-1416;44900
-16148;348;-1416;45076
-16148;348;-1416;45248
-16148;348;-1416;45420
-16148;348;-1416;45592
-16148;348;-1416;45764
-16144;316;-1352;45936
-16144;316;-1352;46116
-16144;316;-1352;46288
-16144;316;-1352;46460
-16144;316;-1352;46632
-16144;316;-1352;46804
-16168;292;-1396;46984
-16168;292;-1396;47156
-16168;292;-1396;47328
-16168;292;-1396;47500
-16168;292;-1396;47672
-16168;292;-1396;47844
-16156;336;-1428;48024
-16156;336;-1428;48196
-16156;336;-1428;48368
-16156;336;-1428;48540
-16156;336;-1428;48712
-16152;392;-1392;48884
-16152;392;-1392;49060
-16152;392;-1392;49232
-16152;392;-1392;49404
-16152;392;-1392;49580
-16152;392;-1392;49752
-16152;340;-1428;49924
-16152;340;-1428;50100
-16152;340;-1428;50272
-16152;340;-1428;50444
-16152;340;-1428;50616
-16152;340;-1428;50788
-16160;352;-1460;50960
-16160;352;-1460;51140
-16160;352;-1460;51312
-16160;352;-1460;51484
-16160;352;-1460;51656
-16160;352;-1460;51828
-16156;404;-1428;52000
-16156;404;-1428;52180
-16156;404;-1428;52352
-16156;404;-1428;52524
-16156;404;-1428;52696
-16156;404;-1428;52868
-16152;392;-1428;53040
-16152;392;-1428;53220
-16152;392;-1428;53392
-16152;392;-1428;53564
-16152;392;-1428;53736
-16184;376;-1484;53908
-16184;376;-1484;54080
-16184;376;-1484;54256
-16184;376;-1484;54428
-16184;376;-1484;54600
-16184;376;-1484;54776
-16184;384;-1460;54948
-16184;384;-1460;55120
-16184;384;-1460;55296
-16184;384;-1460;55468
-16184;384;-1460;55640
-16184;384;-1460;55812
-16184;324;-1404;55984
-16184;324;-1404;56156
-16184;324;-1404;56336
-16184;324;-1404;56508
-16184;324;-1404;56680
-16184;324;-1404;56852
-16168;312;-1320;57024
-16168;312;-1320;57196
-16168;312;-1320;57376
-16168;312;-1320;57548
-16168;312;-1320;57720
-16120;344;-1288;57892
-16120;344;-1288;58064
-16120;344;-1288;58236
-16120;344;-1288;58416
-16120;344;-1288;58588
-16120;344;-1288;58760
-16132;300;-1376;58932
-16132;300;-1376;59104
-16132;300;-1376;59280
-16132;300;-1376;59452
-16132;300;-1376;59624
-16132;300;-1376;59800
-16140;336;-1376;59972
-16140;336;-1376;60144
-16140;336;-1376;60320
-16140;336;-1376;60492
-16140;336;-1376;60664
-16140;336;-1376;60836
-16128;388;-1372;61008
-16128;388;-1372;61180
-16128;388;-1372;61360
-16128;388;-1372;61532
-16128;388;-1372;61704
-16112;376;-1352;61876
-16112;376;-1352;62048
-16112;376;-1352;62220
-16112;376;-1352;62400
-16112;376;-1352;62572
-16112;376;-1352;62744
-16128;384;-1300;62916
-16128;384;-1300;63088
-16128;384;-1300;63260
-16128;384;-1300;63440
-16128;384;-1300;63612
-16128;384;-1300;63784
-16144;372;-1264;63956
-16144;372;-1264;64128
-16144;372;-1264;64300
-16144;372;-1264;64476
-16144;372;-1264;64648
-16144;372;-1264;64820
-16168;352;-1292;64996
-16168;352;-1292;65168
-16168;352;-1292;65340
-16168;352;-1292;65516
-16168;352;-1292;152
-16168;352;-1292;324
-16164;360;-1332;496
-16164;360;-1332;668
-16164;360;-1332;840
-16164;360;-1332;1020
-16164;360;-1332;1192
-16128;364;-1304;1364
-16128;364;-1304;1536
-16128;364;-1304;1708
-16128;364;-1304;1880
-16128;364;-1304;2060
-16128;364;-1304;2232
-16132;340;-1268;2404
-16132;340;-1268;2576
-16132;340;-1268;2748
-16132;340;-1268;2920
-16132;340;-1268;3100
-16132;340;-1268;3272
-16168;324;-1248;3444
-16168;324;-1248;3616
-16168;324;-1248;3788
-16168;324;-1248;3960
-16168;324;-1248;4136
-16168;324;-1248;4308
-16204;376;-1236;4480
-16204;376;-1236;4656
-16204;376;-1236;4828
-16204;376;-1236;5004
-16204;376;-1236;5176
-16176;336;-1300;5348
-16176;336;-1300;5520
-16176;336;-1300;5692
-16176;336;-1300;5864
-16176;336;-1300;6044
-16176;336;-1300;6216
-16172;332;-1332;6388
-16172;332;-1332;6560
-16172;332;-1332;6732
-16172;332;-1332;6904
-16172;332;-1332;7084
-16172;332;-1332;7256
-16192;392;-1364;7428
-16192;392;-1364;7600
-16192;392;-1364;7772
-16192;392;-1364;7944
-16192;392;-1364;8124
-16192;392;-1364;8296
-16188;364;-1336;8468
-16188;364;-1336;8640
-16188;364;-1336;8812
-16188;364;-1336;8984
-16188;364;-1336;9160
-16200;356;-1244;9332
-16200;356;-1244;9504
-16200;356;-1244;9676
-16200;356;-1244;9848
-16200;356;-1244;10024
-16200;356;-1244;10200
-16224;352;-1296;10372
-16224;352;-1296;10544
-16224;352;-1296;10716
-16224;352;-1296;10888
-16224;352;-1296;11060
-16224;352;-1296;11240
-16204;304;-1300;11412
-16204;304;-1300;11584
-16204;304;-1300;11756
-16204;304;-1300;11928
-16204;304;-1300;12100
-16204;304;-1300;12280
-16196;332;-1208;12452
-16196;332;-1208;12624
-16196;332;-1208;12796
-16196;332;-1208;12968
-16196;332;-1208;13140
-16196;332;-1208;13316
-16180;420;-1176;13492
-16180;420;-1176;13664
-16180;420;-1176;13836
-16180;420;-1176;14008
-16180;420;-1176;14180
-16128;412;-1188;14356
-16128;412;-1188;14528
-16128;412;-1188;14700
-16128;412;-1188;14872
-16128;412;-1188;15044
-16128;412;-1188;15220
-16156;364;-1244;15396
-16156;364;-1244;15568
-16156;364;-1244;15740
-16156;364;-1244;15912
-16156;364;-1244;16084
-16156;364;-1244;16264
-16164;356;-1268;16436
-16164;356;-1268;16608
-16164;356;-1268;16780
-16164;356;-1268;16952
-16164;356;-1268;17124
-16164;356;-1268;17304
-16120;376;-1252;17476
-16120;376;-1252;17648
-16120;376;-1252;17820
-16120;376;-1252;17992
-16120;376;-1252;18164
-16116;412;-1204;18340
-16116;412;-1204;18512
-16116;412;-1204;18688
-16116;412;-1204;18860
-16116;412;-1204;19032
-16116;412;-1204;19204
-16144;412;-1236;19380
-16144;412;-1236;19552
-16144;412;-1236;19724
-16144;412;-1236;19896
-16144;412;-1236;20068
-16144;412;-1236;20240
-16172;448;-1308;20420
-16172;448;-1308;20592
-16172;448;-1308;20764
-16172;448;-1308;20936
-16172;448;-1308;21108
-16172;448;-1308;21280
-16184;404;-1160;21460
-16184;404;-1160;21632
-16184;404;-1160;21804
-16184;404;-1160;21976
-16184;404;-1160;22148
-16156;384;-1148;22320
-16156;384;-1148;22500
-16156;384;-1148;22672
-16156;384;-1148;22844
-16156;384;-1148;23016
-16156;384;-1148;23188
-16136;412;-1200;23360
-16136;412;-1200;23536
-16136;412;-1200;23708
-16136;412;-1200;23884
-16136;412;-1200;24056
-16136;412;-1200;24228
-16148;388;-1252;24400
-16148;388;-1252;24576
-16148;388;-1252;24748
-16148;388;-1252;24920
-16148;388;-1252;25092
-16148;388;-1252;25264
-16152;436;-1340;25436
-16152;436;-1340;25616
-16152;436;-1340;25788
-16152;436;-1340;25960
-16152;436;-1340;26132
-16152;436;-1340;26304
-16140;424;-1296;26476
-16140;424;-1296;26656
-16140;424;-1296;26828
-16140;424;-1296;27000
-16140;424;-1296;27172
-16088;420;-1232;27344
-16088;420;-1232;27516
-16088;420;-1232;27696
-16088;420;-1232;27868
-16088;420;-1232;28040
-16088;420;-1232;28212
-16048;452;-1192;28384
-16048;452;-1192;28560
-16048;452;-1192;28732
-16048;452;-1192;28904
-16048;452;-1192;29076
-16048;452;-1192;29252
-16072;408;-1276;29424
-16072;408;-1276;29600
-16072;408;-1276;29772
-16072;408;-1276;29944
-16072;408;-1276;30116
-16072;408;-1276;30288
-16112;376;-1316;30460
-16112;376;-1316;30640
-16112;376;-1316;30812
-16112;376;-1316;30984
-16112;376;-1316;31156
-16120;412;-1204;31328
-16120;412;-1204;31500
-16120;412;-1204;31680
-16120;412;-1204;31852
-16120;412;-1204;32024
-16120;412;-1204;32196
-16100;396;-1212;32368
-16100;396;-1212;32540
-16100;396;-1212;32720
-16100;396;-1212;32892
-16100;396;-1212;33064
-16100;396;-1212;33236
-16048;364;-1232;33408
-16048;364;-1232;33580
-16048;364;-1232;33756
-16048;364;-1232;33928
-16048;364;-1232;34104
-16048;364;-1232;34276
-16080;348;-1200;34448
-16080;348;-1200;34620
-16080;348;-1200;34796
-16080;348;-1200;34968
-16080;348;-1200;35140
-16168;336;-1208;35312
-16168;336;-1208;35484
-16168;336;-1208;35656
-16168;336;-1208;35836
-16168;336;-1208;36008
-16168;336;-1208;36180
-16168;404;-1180;36352
-16168;404;-1180;36524
-16168;404;-1180;36696
-16168;404;-1180;36876
-16168;404;-1180;37048
-16168;404;-1180;37220
-16148;416;-1188;37392
-16148;416;-1188;37564
-16148;416;-1188;37736
-16148;416;-1188;37916
-16148;416;-1188;38088
-16148;416;-1188;38260
-16132;388;-1244;38432
-16132;388;-1244;38604
-16132;388;-1244;38776
-16132;388;-1244;38952
-16132;388;-1244;39124
-16132;388;-1244;39296
-16104;384;-1320;39472
-16104;384;-1320;39644
-16104;384;-1320;39820
-16104;384;-1320;39992
-16104;384;-1320;40164
-16144;340;-1260;40336
-16144;340;-1260;40508
-16144;340;-1260;40680
-16144;340;-1260;40860
-16144;340;-1260;41032
-16144;340;-1260;41204
-16180;356;-1220;41376
-16180;356;-1220;41548
-16180;356;-1220;41720
-16180;356;-1220;41900
-16180;356;-1220;42072
-16180;356;-1220;42244
-16172;384;-1292;42416
-16172;384;-1292;42588
-16172;384;-1292;42760
-16172;384;-1292;42940
-16172;384;-1292;43112
-16172;384;-1292;43284
-16180;408;-1220;43456
-16180;408;-1220;43628
-16180;408;-1220;43800
-16180;408;-1220;43976
-16180;408;-1220;44148
-16156;424;-1184;44320
-16156;424;-1184;44492
-16156;424;-1184;44668
-16156;424;-1184;44840
-16156;424;-1184;45016
-16156;424;-1184;45188
-16096;376;-1220;45360
-16096;376;-1220;45532
-16096;376;-1220;45704
-16096;376;-1220;45876
-16096;376;-1220;46056
-16096;376;-1220;46228
-16108;384;-1248;46400
-16108;384;-1248;46572
-16108;384;-1248;46744
-16108;384;-1248;46916
-16108;384;-1248;47096
-16108;384;-1248;47268
-16168;428;-1320;47440
-16168;428;-1320;47612
-16168;428;-1320;47784
-16168;428;-1320;47956
-16168;428;-1320;48136
-16192;400;-1288;48308
-16192;400;-1288;48480
-16192;400;-1288;48652
-16192;400;-1288;48824
-16192;400;-1288;48996
-16192;400;-1288;49172
-16180;360;-1176;49344
-16180;360;-1176;49516
-16180;360;-1176;49688
-16180;360;-1176;49864
-16180;360;-1176;50036
-16180;360;-1176;50212
-16184;356;-1164;50384
-16184;356;-1164;50556
-16184;356;-1164;50728
-16184;356;-1164;50900
-16184;356;-1164;51080
-16184;356;-1164;51252
-16192;376;-1204;51424
-16192;376;-1204;51596
-16192;376;-1204;51768
-16192;376;-1204;51940
-16192;376;-1204;52120
-16192;376;-1204;52292
-16132;392;-1252;52464
-16132;392;-1252;52636
-16132;392;-1252;52808
-16132;392;-1252;52980
-16132;392;-1252;53156
-16140;364;-1252;53332
-16140;364;-1252;53504
-16140;364;-1252;53676
-16140;364;-1252;53848
-16140;364;-1252;54020
-16140;364;-1252;54196
-16192;336;-1204;54368
-16192;336;-1204;54540
-16192;336;-1204;54712
-16192;336;-1204;54884
-16192;336;-1204;55056
-16192;336;-1204;55236
-16192;360;-1208;55408
